"","id","advmath8","urban","region","gender","famsize","parmarl8","homelang","slfcnc08","slfcnc10","slfcnc12","schtyp8","tcherint","late12","cuts12","absent12","approg","hwkin12","hwkout12","excurr12","computer","hsprog","unitengl","unitmath","unitcalc","schattrt","apoffer","nursery","algebra8","numinst","edexpect","expinc30","achrdg08","achmat08","achsci08","achsls08","achrdg10","achmat10","achsci10","achsls10","achrdg12","achmat12","achsci12","achsls12","cigarett","alcbinge","marijuan","ses"
"421",421,"No","Suburban","West","Male",5,"Married","English Only",21,19,28,"Public","Agree","3-6 Times","1-2 Times","1-2 Times","No","4-6 Hours","1-3 Hours","20 - 24 Hours","Yes","Academic",3.75,3,0,90,19,"Yes","No",1,"Bachelor's Degree",45000,47.41,42.95,45.86,44.64,47.59,48.54,48.57,44.46,43.16,47.85,51.74,50.04,"Never","Yes","Never",19
"422",422,"Yes","Suburban","West","Female",7,"Married","English Only",24,35,37,"Public","Agree","3-6 Times","1-2 Times","3-6 Times","Yes","4-6 Hours","4-6 Hours","Less than 1 Hour","No","Rigorous Academic",4,3.5,0,90,19,"Yes","Yes",1,"Less than College Degree",12000,59.12,63.64,53.55,53.48,62.42,54.26,56.95,52.46,53.93,54.4,44,55.84,"Never","Never","Never",26
"423",423,"Yes","Urban","West","Male",7,"Married","English Dominant",24,19,37,"Public","Agree","10-15 Times","1-2 Times","1-2 Times","Yes","7-9 Hours","Over 20 Hours","10 - 14 Hours","Yes","Rigorous Academic",4.5,4,1,92,20,"No","No",1,"Master's Degree",75000,50.2,71.35,57.67,69.75,60.56,68.75,67.93,69.25,61.74,69.84,65.19,68.47,"Never","Never","Never",25
"424",424,"No","Urban","West","Female",5,"Married","English Only",23,21,38,"Public","Agree","Over 15 Times","7-9 Times","7-9 Times","No","4-6 Hours","4-6 Hours","None","No","Academic",4.5,2.5,0,97,0,"Yes","Yes",1,"Bachelor's Degree",50000,64.53,48.84,51.71,62.57,63.07,43.07,50.78,54.95,60.53,47.53,49.5,56.8,"Never","Never","Yes",19
"425",425,"No","Urban","West","Female",3,"98","English Only",17,11,27,"Public","Agree","1-2 Times","Never","3-6 Times","No","Over 20 Hours","10-12 Hours","None","No","Academic",3.5,3,0,97,0,"Yes","No",2,"Ph.D., MD, JD, etc.",40000,52.51,54.98,46.52,42.12,48.87,52.98,45.7,48.55,54.6,50.38,42.51,49.91,"Yes","Never","Yes",17
"426",426,"Yes","Suburban","West","Male",5,"Married","English Only",13,19,31,"Public","Agree","1-2 Times","1-2 Times","1-2 Times","Yes","4-6 Hours","1-3 Hours","1 - 4 Hours","Yes","Other",2.5,2,1,95,9,"Yes","Yes",1,"Master's Degree",50000,69.15,71.85,74.62,55.16,64.8,69.97,70.78,53.9,61.61,66.55,69.85,61.49,"Never","Never","Never",31
"427",427,"Yes","Suburban","West","Male",3,"Married","English Only",25,19,27,"Public","Agree","1-2 Times","Never","1-2 Times","Yes","7-9 Hours","7-9 Hours","None","Yes","Academic",4,2,0,91,80,"Yes","Yes",1,"Master's Degree",1e+05,60.27,63.34,73.78,63.89,59.4,54.1,63.25,69.88,54.96,52.81,60.85,63.28,"Yes","Never","Never",16
"428",428,"Yes","Urban","West","Female",5,"Married","English Only",28,27,41,"Public","Agree","7-9 Times","Never","3-6 Times","Yes","4-6 Hours","10-12 Hours","5 - 9 Hours","Yes","Rigorous Academic",4,4,1,93,6,"Yes","Yes",1,"Master's Degree",40000,70.55,74.19,56.99,50.76,62.94,70.09,62.99,62,62.93,68.95,59.91,63.2,"Never","Never","Never",20
"429",429,"Yes","Urban","West","Female",6,"Married","English Only",22,18,32,"Public","Strongly Agree","Over 15 Times","1-2 Times","7-9 Times","Yes","1-3 Hours","4-6 Hours","1 - 4 Hours","Yes","Academic",5.5,4,1,96,7,"No","Yes",1,"Ph.D., MD, JD, etc.",40000,57.61,61.34,53.22,55.42,65.84,66.94,64.51,66.88,62.26,67.32,64.25,59.9,"Never","Never","Never",16
"430",430,"Yes","Urban","West","Male",5,"Married","English Only",19,18,25,"Public","Agree","Over 15 Times","3-6 Times","3-6 Times","No","1-3 Hours","1-3 Hours","10 - 14 Hours","No","Academic",5,3,0,96,7,"Yes","Yes",1,"Master's Degree",35000,59.93,56.63,49.62,54.53,60.64,54.1,63.96,58.79,58.56,53.06,56.59,54.94,"Never","Yes","Never",20
"431",431,"Yes","Urban","West","Male",6,"Married","English Only",24,26,31,"Public","Agree","10-15 Times","3-6 Times","1-2 Times","Yes","4-6 Hours","1-3 Hours","None","Yes","Academic",5,3,0,96,7,"Yes","Yes",1,"Bachelor's Degree",30000,66.05,74.29,80.01,58.52,67.86,71.05,71.72,71.12,67.02,68.37,64.38,67.27,"Never","Never","Never",22
"432",432,"No","Suburban","West","Female",5,"Married","English Dominant",21,24,38,"Public","Agree","7-9 Times","1-2 Times","1-2 Times","8","1-3 Hours","1-3 Hours","1 - 4 Hours","Yes","Academic",4.5,3,0,998,10,"Yes","Yes",1,"Master's Degree",25000,69.15,62.78,62.01,69.66,64.78,55.53,67.92,63.05,67.69,57.03,60.98,67.74,"Never","Never","Yes",25
"433",433,"Yes","Rural","West","Female",5,"Married","Non-English Only",13,35,29,"Public","Agree","3-6 Times","Never","3-6 Times","No","Over 20 Hours","4-6 Hours","1 - 4 Hours","No","Rigorous Academic",4.5,3,0,95,5,"Yes","No",2,"Ph.D., MD, JD, etc.",25000,53.31,47.39,51.75,57.46,54.35,51.72,47.75,54.83,44.13,50.22,56.49,49.26,"Never","Never","Yes",6
"434",434,"Yes","Suburban","West","Male",4,"Married","English Only",19,28,43,"Public","Agree","1-2 Times","Never","1-2 Times","Yes","4-6 Hours","1-3 Hours","1 - 4 Hours","Yes","Academic",3.5,4,0,95,7,"Yes","No",1,"Master's Degree",50000,51.52,77.2,65.76,65.44,66.63,68.31,68.58,65.42,61.86,69.62,62.28,68.28,"Never","Never","Never",20
"435",435,"Yes","Suburban","West","Female",5,"Married","English Dominant",22,9,29,"Public","Agree","1-2 Times","Never","1-2 Times","Yes","10-12 Hours","7-9 Hours","1 - 4 Hours","No","Academic",4.5,4.5,1,95,7,"Yes","Yes",1,"Bachelor's Degree",-6,70.55,61.06,63.79,57.36,61.5,62.36,48.71,58.03,60.08,63.09,61.11,60.84,"Never","Never","Never",18
"436",436,"Yes","Rural","West","Female",4,"Married","English Only",20,23,25,"Public","Agree","Over 15 Times","10-15 Times","Never","No","16-20 Hours","7-9 Hours","10 - 14 Hours","No","Rigorous Academic",4,4,0,94,0,"No","Yes",1,"Master's Degree",40000,57.4,56.17,58.63,52.68,47.97,50.93,50.54,43.87,47.62,56.61,54.46,53.19,"Never","Yes","Never",21
"437",437,"Yes","Rural","West","Female",4,"Married","English Only",26,21,25,"Public","Agree","Never","Never","7-9 Times","Yes","7-9 Hours","10-12 Hours","10 - 14 Hours","Yes","Academic",4.5,4.5,1,96,14,"8","Yes",2,"Master's Degree",60000,61.99,67.77,57.75,55.64,59.77,65.13,68.54,64.41,66.26,65.44,66.15,67.22,"Never","Never","Never",24
"438",438,"Yes","Suburban","West","Male",7,"Married","English Only",17,17,35,"Public","Agree","10-15 Times","3-6 Times","1-2 Times","No","4-6 Hours","4-6 Hours","5 - 9 Hours","Yes","Academic",5,3,0,90,14,"Yes","Yes",2,"Bachelor's Degree",80000,58.08,66.25,67.31,63.37,59.91,64.48,59.64,65.61,58.65,61.16,65.72,57.42,"Never","Never","Never",27
"439",439,"No","Rural","West","Female",5,"Married","Non-English Only",15,21,27,"Public","Agree","7-9 Times","Never","10-15 Times","No","1-3 Hours","None","None","No","Some Vocational",3,4,0,98,11,"8","No",1,"Less than College Degree",-6,47.59,40.51,47.1,47.06,49.01,37.33,99.98,99.98,45.92,37.47,43.61,44.17,"Never","Never","Never",4
"440",440,"No","Rural","West","Female",4,"98","Non-English Dominant",26,22,35,"Public","Disagree","7-9 Times","Never","1-2 Times","Yes","4-6 Hours","4-6 Hours","15 - 19 Hours","Yes","Academic",3,4,0,98,11,"8",NA,1,"Master's Degree",40000,53.99,42.5,44.91,43.81,53.68,47.74,99.98,99.98,46.96,48.83,43.96,50.77,"Never","Never","Never",15
"441",441,"Yes","Rural","West","Male",5,"Married","English Only",26,33,41,"Public","Agree","Never","Never","Never","No","Over 20 Hours","4-6 Hours","1 - 4 Hours","No","Academic",5,4,0,998,1,"No","No",1,"Master's Degree",35000,64.64,60.81,68.57,66.95,62.85,62.37,71.72,67.84,65.65,68.3,70.6,68.43,"Never","Never","Never",21
"442",442,"No","Rural","West","Male",4,"Marriage-Like Relationship","English Only",19,24,32,"Public","Agree","Never","1-2 Times","3-6 Times","No","4-6 Hours","1-3 Hours","1 - 4 Hours","No","Academic",5,3,0,998,1,"Yes","No",1,"Bachelor's Degree",40000,57.92,51.35,56.03,62.79,59.72,57.25,62.9,56.31,60.15,61.25,58.66,63.47,"Never","Never","Never",16
"443",443,"Yes","Suburban","West","Male",5,"Married","English Only",24,31,43,"Public","Agree","3-6 Times","3-6 Times","1-2 Times","Yes","13-15 Hours","4-6 Hours","10 - 14 Hours","Yes","Other",2.5,2,0,95,9,"Yes","Yes",1,"Master's Degree",80000,63.36,66.71,59.52,71.87,63.88,63.75,64.07,56.14,61.34,62.78,65.13,66.71,"Never","Never","Never",24
"444",444,"Yes","Rural","West","Male",3,"Divorced","English Only",20,19,34,"Public","Agree","3-6 Times","1-2 Times","3-6 Times","No","1-3 Hours","1-3 Hours","Less than 1 Hour","No","Some Vocational",5,3,0,97,1,"No","Yes",1,"Less than College Degree",50000,37.64,50.71,49.19,46.26,43.16,46.99,46.47,48.74,47.95,41.99,50.43,47.31,"Never","Never","Never",14
"445",445,"No","Rural","West","Male",6,"Married","English Only",23,29,41,"Public","Agree","1-2 Times","Never","3-6 Times","Yes","1-3 Hours","4-6 Hours","10 - 14 Hours","No","Academic",5,3.5,0,97,1,"No","Yes",1,"Bachelor's Degree",-6,47.83,54.97,46.61,56.1,59.42,57.14,57.27,55.03,54.98,58.99,50.59,56.73,"Never","Never","Never",27
"446",446,"No","Urban","North Central","Male",4,"Divorced","English Only",18,31,39,"Public","Agree","Never","Never","Never","No","Over 20 Hours","10-12 Hours","1 - 4 Hours","No","Academic",3.63,3.96,0,95,6,"Yes","No",1,"Bachelor's Degree",35000,44.75,45.43,55.82,44.85,41.49,49.15,55.61,47.69,39.76,51.24,63.25,53.59,"Never","Yes","Never",17
"447",447,"No","Urban","North Central","Female",3,"Married","English Only",14,31,33,"Public","Agree","1-2 Times","3-6 Times","1-2 Times","No","16-20 Hours","1-3 Hours","1 - 4 Hours","Yes","Academic",3.63,2.97,0,95,6,"No","No",1,"Bachelor's Degree",25000,69.15,60.69,57.81,68.89,60.12,52.7,47.38,57.77,54.24,56.43,49.63,61.72,"Never","Never","Yes",8
"448",448,"No","Rural","North Central","Female",5,"Married","English Only",19,19,23,"Public","Strongly Agree","10-15 Times","3-6 Times","3-6 Times","Yes","1-3 Hours","1-3 Hours","1 - 4 Hours","No","Academic",4,5,0,94,12,"8","No",3,"Bachelor's Degree",30000,52.34,56.28,54.94,60.83,61.13,59.34,59.4,54.21,57.45,58.25,45.54,63.47,"Yes","Yes","Yes",11
"449",449,"Yes","Suburban","North Central","Male",4,"Married","English Only",13,7,19,"Public","Agree","1-2 Times","3-6 Times","7-9 Times","Yes","7-9 Hours","Less than 1 Hour","15 - 19 Hours","No","Academic",4,3,0,90,0,"No","Yes",1,"Ph.D., MD, JD, etc.",45000,70.55,68.56,76.08,63.64,66.92,63.51,71.05,66.16,53.92,59.05,66.49,61.98,"Never","Yes","Yes",15
"450",450,"No","Rural","North Central","Female",3,"Married","English Only",17,19,27,"Public","Disagree","1-2 Times","Never","3-6 Times","No","1-3 Hours","1-3 Hours","1 - 4 Hours","No","Academic",4,2,0,94,13,"8","No",1,"Less than College Degree",30000,46.43,40.24,40.2,45.07,47.49,41.44,38.1,47.15,50.71,39.4,38.88,53.1,"Never","Yes","Never",14
"451",451,"No","Rural","North Central","Female",5,"Married","English Only",17,19,27,"Public","Disagree","Never","Never","1-2 Times","No","4-6 Hours","1-3 Hours","1 - 4 Hours","No","Academic",4,4,0,97,0,"No","No",1,"Bachelor's Degree",35000,56.14,61.25,55.94,51.11,64.62,59.86,56.96,51.81,59.47,65.47,62.68,50.18,"Never","Never","Never",17
"452",452,"Yes","Rural","North Central","Female",4,"Married","English Only",19,18,27,"Public","Agree","7-9 Times","Never","3-6 Times","No","4-6 Hours","10-12 Hours","1 - 4 Hours","No","Academic",5,4,0,94,3,"8","No",1,"Bachelor's Degree",60000,48.84,56.78,50.91,46.41,46.49,54.95,60.75,50.26,48.76,53.7,55.52,43.82,"Never","Never","Never",17
"453",453,"Yes","Suburban","North Central","Female",4,"Divorced","English Only",17,19,23,"Public","Agree","1-2 Times","Never","1-2 Times","Yes","13-15 Hours","13-15 Hours","5 - 9 Hours","No","Other",3,3,0,95,2,"Yes","No",1,"Master's Degree",35000,65.94,64.24,57.98,54.87,57.18,64.15,58.85,57.3,62.77,61.57,62.49,55.05,"Never","Never","Never",26
"454",454,"No","Suburban","North Central","Female",5,"Married","Non-English Only",15,17,27,"Public","Agree","7-9 Times","1-2 Times","1-2 Times","8","Over 20 Hours","10-12 Hours","Less than 1 Hour","No","Other",3,3,0,95,2,"Yes","No",1,"Bachelor's Degree",40000,47.97,40.47,40.92,41.77,55.53,43.6,56.14,56.93,57.41,44.49,55.49,53.16,"Never","Never","Never",23
"455",455,"No","Rural","North Central","Female",4,"Married","English Only",22,23,27,"Public","Agree","Never","Never","3-6 Times","No","4-6 Hours","4-6 Hours","1 - 4 Hours","Yes","Rigorous Academic",4.5,3,0,95,15,"Yes","No",1,"Master's Degree",25000,66.3,62.49,56.64,67.9,64.44,62.73,67.88,69.93,67.45,59.32,66.49,70.04,"Never","Never","Never",26
"456",456,"Yes","Urban","North Central","Female",4,"Married","English Only",19,19,29,"Public","Agree","Never","1-2 Times","7-9 Times","No","4-6 Hours","1-3 Hours","Less than 1 Hour","No","Some Vocational",4,3,0,96,1,"Yes","Yes",1,"Bachelor's Degree",-6,60.42,68.76,56.7,45.47,56.71,59.43,55.25,47.43,50.81,56.37,54.68,42.17,"Yes","Never","Yes",18
"457",457,"No","Suburban","North Central","Male",3,"Married","English Only",17,21,29,"Public","Agree","3-6 Times","Never","3-6 Times","No","1-3 Hours","4-6 Hours","None","No","Academic",7.5,4,0,94,10,"Yes","No",2,"Bachelor's Degree",50000,53.57,54.4,63.21,62.97,58.94,54.3,60.45,64.63,63.64,62.92,62.17,55.62,"Never","Never","Never",17
"458",458,"No","Rural","North Central","Male",5,"Married","English Only",15,21,27,"Public","Agree","1-2 Times","Never","Never","No","1-3 Hours","1-3 Hours","None","No","Some Vocational",3.5,4,0,98,0,"Yes","Yes",1,"Less than College Degree",35000,46.66,61.06,57.8,52.33,56.62,62.64,54.68,50.8,45.8,50.86,46.62,34.04,"Never","Never","Never",10
"459",459,"No","Rural","North Central","Male",3,"Married","English Only",5,18,25,"Public","Agree","3-6 Times","3-6 Times","1-2 Times","No","4-6 Hours","Less than 1 Hour","15 - 19 Hours","No","Academic",3.5,3,0,98,0,"No","No",1,"Bachelor's Degree",30000,56.78,50.99,53.83,55.5,59.83,52.3,62.27,57.99,39.8,44.32,31.95,32.64,"Never","Never","Never",12
"460",460,"Yes","Rural","North Central","Female",4,"Married","English Only",15,23,37,"Public","Agree","Never","Never","3-6 Times","No","10-12 Hours","13-15 Hours","10 - 14 Hours","Yes","Rigorous Academic",4,3,0,92,0,"No","Yes",1,"Bachelor's Degree",40000,45.16,41.58,48.56,51.8,42.24,44.31,45.31,50.73,40.68,45.28,49.39,46.3,"Never","Never","Never",19
"461",461,"No","Suburban","North Central","Male",6,"Married","English Only",30,30,39,"Public","Agree","1-2 Times","1-2 Times","3-6 Times","Yes","1-3 Hours","None","1 - 4 Hours","No","Other",3,2,0,95,2,"No","No",1,"Less than College Degree",20000,43.11,38.98,44.16,56.96,48.43,40.89,51.01,52.87,44.29,39.83,47.63,43.81,"Never","Yes","Never",10
"462",462,"No","Rural","North Central","Female",4,"Married","English Only",17,20,23,"Public","Agree","Never","Never","3-6 Times","No","Over 20 Hours","1-3 Hours","5 - 9 Hours","No","Some Vocational",4,4,0,92,3,"No","No",1,"Master's Degree",30000,48.29,50.84,44.72,46.05,45.49,56.43,44.82,45.77,45.6,54.94,40.65,52.35,"Never","Never","Never",14
"463",463,"Yes","Rural","North Central","Male",4,"Married","English Dominant",25,17,31,"Public","Agree","3-6 Times","Never","7-9 Times","No","Over 20 Hours","7-9 Hours","5 - 9 Hours","No","Academic",3.76,2,0,92,3,"8","Yes",1,"Ph.D., MD, JD, etc.",-6,69.15,60.68,64.29,65.13,67.86,64.1,68.3,66,65.88,53.65,60.55,69.13,"Yes","Yes","Yes",24
"464",464,"Yes","Rural","North Central","Male",4,"Married","English Only",17,13,17,"Public","Agree","10-15 Times","Never","3-6 Times","No","4-6 Hours","1-3 Hours","10 - 14 Hours","No","Some Vocational",4,4,0,95,0,"No","Yes",1,"Bachelor's Degree",40000,60.48,60.16,69.85,68.36,63.44,61.81,63.43,69.53,60.88,65.78,60.66,67.06,"Never","Never","Never",16
"465",465,"No","Rural","North Central","Female",5,"Married","English Dominant",15,18,25,"Public","Agree","Never","Never","1-2 Times","No","10-12 Hours","1-3 Hours","10 - 14 Hours","No","Rigorous Academic",4,4,0,95,0,"No","No",1,"Master's Degree",30000,44.99,54.4,54.03,51.15,41.09,52.76,51.29,54.85,49.58,57.08,57.19,49.01,"Never","Never","Never",7
"466",466,"No","Rural","North Central","Female",3,"Married","English Only",9,4,17,"Public","Agree","Never","Never","3-6 Times","No","16-20 Hours","10-12 Hours","10 - 14 Hours","No","Academic",5.5,3,0,98,1,"No","Yes",1,"Master's Degree",35000,61.72,62.08,51.63,60.02,60.73,61.26,61.31,53.29,53.34,59.58,47.69,50.4,"Never","Never","Never",6
"467",467,"No","Rural","North Central","Male",5,"Married","English Only",32,32,43,"Public","Strongly Agree","3-6 Times","Never","3-6 Times","No","4-6 Hours","1-3 Hours","10 - 14 Hours","No","Academic",4,4,1,94,98,"Yes","No",1,"Master's Degree",25000,54.43,66.21,57.23,67.35,65.84,59.04,59.94,69.4,63.13,63.11,59.75,64.77,"Never","Never","Never",12
"468",468,"No","Rural","North Central","Male",5,"Married","English Only",18,19,29,"Public","Agree","1-2 Times","Never","10-15 Times","Yes","1-3 Hours","4-6 Hours","5 - 9 Hours","No","Academic",4,2.75,0,94,98,"Yes","No",1,"Less than College Degree",20000,60.34,52.37,49.39,58.35,56.6,58.57,65.79,60.51,42.87,52.21,53.08,55.78,"Yes","Yes","Never",8
"469",469,"No","Rural","North Central","Female",5,"Married","English Only",15,14,23,"Public","Agree","1-2 Times","Never","3-6 Times","No","4-6 Hours","7-9 Hours","20 - 24 Hours","No","Some Vocational",6,2,0,92,0,"8","Yes",1,"Bachelor's Degree",25000,46.38,47.79,53.14,43.59,48.89,47.01,43.35,47.08,46.2,48.29,49.15,43.85,"Never","Yes","Never",13
"470",470,"No","Suburban","North Central","Male",4,"Married","English Only",23,26,29,"Public","Agree","1-2 Times","Never","3-6 Times","Yes","13-15 Hours","10-12 Hours","15 - 19 Hours","No","Other",4,2,0,92,2,"Yes","No",1,"Master's Degree",30000,70.55,59.61,77.72,62.16,65.89,63.01,67.19,67.76,62.17,60.75,68.29,62.43,"Never","Never","Never",24
"471",471,"No","Suburban","North Central","Female",4,"Married","English Dominant",21,21,31,"Public","Agree","Never","Never","Never","Yes","Over 20 Hours","Over 20 Hours","10 - 14 Hours","Yes","Rigorous Academic",4,4,0,92,2,"Yes","No",1,"Master's Degree",35000,60.52,54.46,55,53.96,62.38,59.14,62.67,68.62,59.16,64.95,64.48,59.49,"Never","Never","Never",17
"472",472,"No","Suburban","North Central","Male",3,"Married","English Only",21,26,35,"Public","Agree","Never","Never","3-6 Times","No","16-20 Hours","Over 20 Hours","20 - 24 Hours","Yes","Academic",7.5,3.5,0,92,2,"Yes","No",1,"Master's Degree",30000,67.97,65.97,67.7,60.82,68.8,67.68,67.79,68.11,63.74,63.81,64.48,63.55,"Never","Never","Yes",23
"473",473,"No","Rural","North Central","Female",4,"Married","English Only",17,26,27,"Public","Disagree","1-2 Times","Never","3-6 Times","No","1-3 Hours","1-3 Hours","15 - 19 Hours","No","Academic",5,3,0,98,0,"8","No",1,"Master's Degree",25000,58.75,61.02,67.82,61.57,63.29,63.61,60.43,58.03,62.44,58.91,66.29,66.91,"Never","Yes","Never",17
"474",474,"No","Rural","North Central","Male",4,"Married","English Only",27,33,41,"Public","Agree","3-6 Times","Never","3-6 Times","No","Less than 1 Hour","None","1 - 4 Hours","No","Academic",5,4,0,98,0,"8","No",1,"Master's Degree",37000,65.47,56.7,66.14,61.2,65.58,63.44,70.78,68.38,60.08,63.07,61.6,60.82,"Never","Yes","Never",28
"475",475,"No","Rural","North Central","Female",6,"Married","English Only",17,19,25,"Public","Agree","1-2 Times","Never","3-6 Times","No","4-6 Hours","10-12 Hours","10 - 14 Hours","No","Academic",5,4,0,97,0,"No","Yes",1,"Master's Degree",30000,58.06,54.3,53.39,54.11,56.06,57.67,49.54,52.21,52.81,61.05,53.06,54.26,"Never","Never","Never",16
"476",476,"Yes","Suburban","North Central","Male",6,"Married","English Dominant",21,19,29,"Public","Agree","1-2 Times","Never","3-6 Times","Yes","4-6 Hours","1-3 Hours","10 - 14 Hours","No","Academic",3.5,3,0,94,0,"No","Yes",1,"Bachelor's Degree",30000,49.22,64.23,54.1,52.56,51.93,60.01,63.68,63.22,44.18,60.75,52.3,51.96,"Never","Never","Never",12
"477",477,"Yes","Suburban","North Central","Female",5,"Married","English Only",25,19,13,"Public","Agree","Never","1-2 Times","3-6 Times","Yes","Over 20 Hours","13-15 Hours","1 - 4 Hours","No","Other",3.5,2,0,94,0,"No","Yes",1,"Less than College Degree",35000,63.34,61.26,43.75,59.99,59.32,64.28,56.04,61.37,61.41,59.62,55.82,62.32,"Yes","Yes","Never",17
"478",478,"Yes","Rural","North Central","Male",5,"Divorced","English Only",26,21,37,"Public","Agree","1-2 Times","1-2 Times","1-2 Times","No","7-9 Hours","4-6 Hours","1 - 4 Hours","No","Academic",4,3,0,98,2,"No","Yes",1,"Bachelor's Degree",30000,37.68,46.82,50.29,39.79,41.63,47.24,50.94,44.25,45.96,51.95,48.77,40.87,"Never","Never","Never",8
"479",479,"No","Rural","North Central","Male",6,"Married","English Only",27,26,33,"Public","Agree","1-2 Times","1-2 Times","3-6 Times","No","16-20 Hours","7-9 Hours","15 - 19 Hours","No","Academic",4,3,0,98,2,"No","Yes",2,"Bachelor's Degree",40000,61.42,52.54,57.43,53.04,57.39,64.14,51.74,53.33,54.86,55.12,47.46,39.96,"Never","Yes","Never",14
"480",480,"No","Rural","North Central","Female",5,"Married","English Only",7,21,25,"Public","Agree","1-2 Times","Never","1-2 Times","No","4-6 Hours","7-9 Hours","5 - 9 Hours","No","Academic",5,2,0,97,0,"Yes","Yes",1,"Master's Degree",40000,63.34,63.65,68.14,52.82,58.8,62.12,60.91,56.04,61.18,57.29,54.28,61.26,"Yes","Yes","Never",15
"481",481,"No","Rural","North Central","Female",4,"Divorced","English Only",17,10,15,"Public","Strongly Agree","1-2 Times","Never","1-2 Times","No","4-6 Hours","4-6 Hours","5 - 9 Hours","No","Rigorous Academic",4,3,0,97,0,"No","No",1,"Ph.D., MD, JD, etc.",45000,58.24,57.04,59.94,53.95,62.52,56.54,52.02,55.32,54.61,54.48,54.49,55.9,"Never","Yes","Yes",1
"482",482,"No","Rural","North Central","Male",4,"Married","English Only",15,26,43,"Public","Strongly Agree","Never","Never","3-6 Times","No","Over 20 Hours","4-6 Hours","15 - 19 Hours","No","Academic",5,4,0,93,0,"Yes","No",1,"Master's Degree",75000,40.27,45.58,40.72,41.7,36.1,48.68,47.88,42.12,36.38,47.01,54.59,45.34,"Never","Never","Never",27
"483",483,"No","Urban","North Central","Male",3,"Widowed","English Only",19,17,38,"Public","Agree","1-2 Times","3-6 Times","7-9 Times","No","1-3 Hours","1-3 Hours","10 - 14 Hours","No","Academic",3.5,4,0,95,2,"No","No",1,"Bachelor's Degree",-6,54.98,51,56.02,61.04,40.27,53.06,54.37,53.46,31.82,51.18,47.4,61.33,"Never","Yes","Never",17
"484",484,"Yes","Urban","North Central","Male",4,"98","English Only",13,24,41,"Public","Strongly Agree","1-2 Times","Never","1-2 Times","No","16-20 Hours","Over 20 Hours","1 - 4 Hours","No","Rigorous Academic",4.5,4,0,95,2,"Yes","Yes",1,"Master's Degree",150000,67.1,67.74,63.61,61.86,57.64,59.26,58.48,60.77,62.64,63.54,64.28,62.35,"Yes","Never","Never",7
"485",485,"Yes","Rural","North Central","Male",5,"Married","English Only",18,21,33,"Public","Agree","1-2 Times","Never","1-2 Times","Yes","7-9 Hours","4-6 Hours","10 - 14 Hours","Yes","Rigorous Academic",4.5,3.5,0.5,95,0,"No","Yes",1,"Bachelor's Degree",27000,44.28,56.39,54.4,59.44,50.23,45.57,59.6,54.27,40.91,50.94,57.99,51.7,"Never","Never","Never",20
"486",486,"Yes","Rural","North Central","Male",4,"Married","English Only",14,33,33,"Public","Agree","Never","Never","1-2 Times","No","10-12 Hours","10-12 Hours","5 - 9 Hours","No","Some Vocational",3,3,0,998,0,"No","No",1,"Bachelor's Degree",25000,48.94,49.16,54.29,49.06,60.31,51.64,58.69,50.76,53.75,51.66,55.14,54.17,"Never","Yes","Never",8
"487",487,"No","Rural","North Central","Male",4,"Married","English Only",21,19,31,"Public","Agree","Over 15 Times","10-15 Times","3-6 Times","8","Over 20 Hours","4-6 Hours","15 - 19 Hours","No","Some Vocational",3,3.5,0,998,0,"No","No",1,"Less than College Degree",35000,50.69,57.75,59.55,54.76,48.78,52.72,61.26,55.61,51.5,57.55,51.47,54.8,"Yes","Yes","Never",15
"488",488,"No","Rural","North Central","Male",4,"Married","English Only",18,21,27,"Public","Agree","3-6 Times","Never","1-2 Times","No","4-6 Hours","7-9 Hours","10 - 14 Hours","No","Some Vocational",3,6,0,998,0,"No","No",1,"Ph.D., MD, JD, etc.",40000,70.55,60.98,70.43,71.94,68.8,68.25,71.05,66,64.74,67.41,69.47,65.57,"Never","Never","Never",18
"489",489,"Missing","Urban","South","Female",5,"Married","English Only",18,33,35,"Private, Religious","Agree","1-2 Times","Never","1-2 Times","No","1-3 Hours","7-9 Hours","None","Yes","Academic",4,4,0,95,0,"Yes",NA,1,"Master's Degree",40000,69.15,44.8,45.44,47.64,59.16,56.37,48.81,49.51,61.59,50.66,43.52,53.25,"Never","Never","Never",20
"490",490,"No","Urban","South","Female",4,"Married","Non-English Dominant",31,25,35,"Private, Religious","Agree","Never","Never","7-9 Times","Yes","Over 20 Hours","13-15 Hours","10 - 14 Hours","No","Academic",3.5,4,0,95,13,"8","Yes",1,"Ph.D., MD, JD, etc.",50000,67.53,58.69,51.22,59.48,64.75,67.84,57.65,64.49,65.49,66.45,60.7,58.99,"Never","Never","Never",14
"491",491,"Yes","Urban","South","Female",3,"Married","English Only",30,27,41,"Private, Religious","Disagree","Never","Never","Never","No","4-6 Hours","1-3 Hours","5 - 9 Hours","Yes","Rigorous Academic",4,4,0,94,0,"Yes","No",1,"Bachelor's Degree",25000,41.64,47.61,42.92,39.38,35.69,41.81,35.91,36.21,48.02,43.46,32.59,41.01,"Never","Never","Never",16
